format=1 tracks=10 division=480
# TRACK 0

BA    1   CR         0   TR  0   CH 16   Meta Event   type &54   96 0 3 0 0
BA    1   CR         0   TR  0   CH 16   Time signature 4/4, clocks/mtick 24, crotchets/32ndnote 8
BA    1   CR         0   TR  0   CH 16   Key C major
BA    1   CR         0   TR  0   CH 16   Tempo 132.2
BA    1   CR         0   TR  0   CH 16   End of track

# TRACK 1

# BA    1   CR         0   TR  0   CH 16   Time signature 4/4, clocks/mtick 24, crotchets/32ndnote 8
# BA    1   CR         0   TR  0   CH 16   Key C major
# BA    1   CR         0   TR  0   CH 16   Tempo 132.2
BA   21   CR  2+53/120   TR  1   CH  1   NT  F--        89/240
BA   21   CR     3+3/8   TR  1   CH  1   NT  F#--        17/30
BA   21   CR 3+439/480   TR  1   CH  1   NT  A---       59/480

BA   22   CR    13/120   TR  1   CH  1   NT  A---         5/24
BA   22   CR   317/480   TR  1   CH  1   NT  A---        23/48
BA   22   CR  1+37/240   TR  1   CH  1   NT  E---      101/480
BA   22   CR 1+143/480   TR  1   CH  1   NT  A---       73/120
BA   22   CR   1+69/80   TR  1   CH  1   NT  G---       73/120
BA   22   CR  2+63/160   TR  1   CH  1   NT  G--       257/480
BA   22   CR 2+141/160   TR  1   CH  1   NT  G---      103/240
BA   22   CR   3+17/48   TR  1   CH  1   NT  G--       139/240
BA   22   CR 3+427/480   TR  1   CH  1   NT  D--         11/80

BA   23   CR    23/240   TR  1   CH  1   NT  D--         11/48
BA   23   CR     13/20   TR  1   CH  1   NT  D--       251/480
BA   23   CR  1+91/480   TR  1   CH  1   NT  A---         7/32
BA   23   CR 1+157/480   TR  1   CH  1   NT  D--       133/240
BA   23   CR   1+17/20   TR  1   CH  1   NT  C--       241/480
BA   23   CR  2+59/160   TR  1   CH  1   NT  C-          19/96
BA   23   CR 2+431/480   TR  1   CH  1   NT  D--       107/240
BA   23   CR  3+43/120   TR  1   CH  1   NT  D-         93/160
BA   23   CR   3+53/60   TR  1   CH  1   NT  A---       53/480

BA   24   CR    37/480   TR  1   CH  1   NT  A---       29/120
BA   24   CR   137/240   TR  1   CH  1   NT  A---      283/480
BA   24   CR    1+7/40   TR  1   CH  1   NT  E---      119/480
BA   24   CR  1+57/160   TR  1   CH  1   NT  A---        29/60
BA   24   CR 1+103/120   TR  1   CH  1   NT  G---      131/240
BA   24   CR     2+3/8   TR  1   CH  1   NT  G--       101/480
BA   24   CR   2+83/96   TR  1   CH  1   NT  G---      241/480
BA   24   CR    3+5/12   TR  1   CH  1   NT  G--         25/48
BA   24   CR 3+147/160   TR  1   CH  1   NT  D--          7/60

BA   25   CR      7/60   TR  1   CH  1   NT  D--        29/160
BA   25   CR     19/30   TR  1   CH  1   NT  D--         31/60
BA   25   CR     1+1/5   TR  1   CH  1   NT  A---       29/120
BA   25   CR    1+7/24   TR  1   CH  1   NT  D--        33/160
BA   25   CR 1+229/240   TR  1   CH  1   NT  E---      217/480
BA   25   CR  2+59/160   TR  1   CH  1   NT  F---        13/24
BA   25   CR 2+401/480   TR  1   CH  1   NT  F#---     257/480
BA   25   CR  3+51/160   TR  1   CH  1   NT  G---       77/160
BA   25   CR 3+199/240   TR  1   CH  1   NT  A---       81/160

BA   26   CR     69/80   TR  1   CH  1   NT  A---        11/24
BA   26   CR   1+71/80   TR  1   CH  1   NT  A---        15/32
BA   26   CR 2+403/480   TR  1   CH  1   NT  A---        23/48
BA   26   CR 3+133/160   TR  1   CH  1   NT  A--         23/96

BA   27   CR     13/32   TR  1   CH  1   NT  A--       263/480
BA   27   CR     31/32   TR  1   CH  1   NT  E--         13/60
BA   27   CR     1+2/5   TR  1   CH  1   NT  E--           1/3
BA   27   CR    1+9/10   TR  1   CH  1   NT  D--        53/480
BA   27   CR    2+9/80   TR  1   CH  1   NT  D--        59/240
BA   27   CR 2+169/240   TR  1   CH  1   NT  D--       271/480
BA   27   CR   3+21/80   TR  1   CH  1   NT  B---          1/5
BA   27   CR   3+39/80   TR  1   CH  1   NT  D--       247/480

BA   28   CR    69/160   TR  1   CH  1   NT  B---       39/160
BA   28   CR     83/96   TR  1   CH  1   NT  B---       29/120
BA   28   CR 1+187/480   TR  1   CH  1   NT  C--        73/160
BA   28   CR 1+443/480   TR  1   CH  1   NT  D--        23/160
BA   28   CR  2+83/480   TR  1   CH  1   NT  D--        29/160
BA   28   CR 2+101/160   TR  1   CH  1   NT  D--        83/160
BA   28   CR  3+33/160   TR  1   CH  1   NT  B---       43/240
BA   28   CR   3+35/96   TR  1   CH  1   NT  D--          9/20
BA   28   CR   3+69/80   TR  1   CH  1   NT  E--        27/160

BA   29   CR    89/240   TR  1   CH  1   NT  E--        61/120
BA   29   CR   433/480   TR  1   CH  1   NT  C--        83/480
BA   29   CR   1+29/80   TR  1   CH  1   NT  C--        67/160
BA   29   CR   1+69/80   TR  1   CH  1   NT  A---       59/480
BA   29   CR    2+1/15   TR  1   CH  1   NT  A---       49/240
BA   29   CR 2+301/480   TR  1   CH  1   NT  A---       67/120
BA   29   CR  3+49/240   TR  1   CH  1   NT  E---       33/160
BA   29   CR    3+5/16   TR  1   CH  1   NT  A---      313/480
BA   29   CR 3+427/480   TR  1   CH  1   NT  F#---       25/48

BA   30   CR   173/480   TR  1   CH  1   NT  F#--         9/16
BA   30   CR   427/480   TR  1   CH  1   NT  G---      253/480
BA   30   CR   1+23/60   TR  1   CH  1   NT  G--          9/16
BA   30   CR 1+451/480   TR  1   CH  1   NT  A---       59/480
BA   30   CR  2+21/160   TR  1   CH  1   NT  A---      109/480
BA   30   CR   2+31/48   TR  1   CH  1   NT  A---      131/240
BA   30   CR 3+103/480   TR  1   CH  1   NT  E---        11/48
BA   30   CR    3+7/20   TR  1   CH  1   NT  A---      253/480
BA   30   CR 3+431/480   TR  1   CH  1   NT  A--           1/5

BA   31   CR    89/240   TR  1   CH  1   NT  A--       221/480
BA   31   CR   421/480   TR  1   CH  1   NT  E--        31/160
BA   31   CR   1+31/96   TR  1   CH  1   NT  E--        77/160
BA   31   CR     1+7/8   TR  1   CH  1   NT  D--        17/120
BA   31   CR  2+19/160   TR  1   CH  1   NT  D--          3/16
BA   31   CR  2+99/160   TR  1   CH  1   NT  D--         31/60
BA   31   CR  3+37/240   TR  1   CH  1   NT  A---        11/48
BA   31   CR 3+187/480   TR  1   CH  1   NT  D--        69/160
BA   31   CR 3+199/240   TR  1   CH  1   NT  B---      257/480

BA   32   CR     11/40   TR  1   CH  1   NT  B--       149/240
BA   32   CR     33/40   TR  1   CH  1   NT  C--         47/96
BA   32   CR  1+49/160   TR  1   CH  1   NT  C-        247/480
BA   32   CR 1+409/480   TR  1   CH  1   NT  D--        77/480
BA   32   CR  2+53/480   TR  1   CH  1   NT  D--        33/160
BA   32   CR   2+59/96   TR  1   CH  1   NT  D--       257/480
BA   32   CR  3+27/160   TR  1   CH  1   NT  A---       31/160
BA   32   CR 3+149/480   TR  1   CH  1   NT  D--          7/15
BA   32   CR 3+407/480   TR  1   CH  1   NT  E--        37/160

BA   33   CR    89/240   TR  1   CH  1   NT  E--       223/480
BA   33   CR   203/240   TR  1   CH  1   NT  C--          7/30
BA   33   CR   1+19/60   TR  1   CH  1   NT  C--       109/480
BA   33   CR 1+139/160   TR  1   CH  1   NT  A---         7/48
BA   33   CR  2+37/480   TR  1   CH  1   NT  A---      101/480
BA   33   CR 2+293/480   TR  1   CH  1   NT  A---      263/480
BA   33   CR  3+23/120   TR  1   CH  1   NT  E---       89/480
BA   33   CR 3+143/480   TR  1   CH  1   NT  A---      251/480
BA   33   CR 3+391/480   TR  1   CH  1   NT  F#---        8/15

BA   34   CR   163/480   TR  1   CH  1   NT  F#--       61/120
BA   34   CR   199/240   TR  1   CH  1   NT  G---      227/480
BA   34   CR   1+13/40   TR  1   CH  1   NT  G--       133/240
BA   34   CR   1+83/96   TR  1   CH  1   NT  A---     2+29/120

BA   35   CR     37/96   TR  1   CH  1   NT  A---         7/60
BA   35   CR       3/5   TR  1   CH  1   NT  A---         7/80
BA   35   CR    97/120   TR  1   CH  1   NT  A---      107/120
BA   35   CR   149/160   TR  1   CH  1   ST &E0 &11 &42
BA   35   CR   149/160   TR  1   CH  1   ST &E0 &11 &42
BA   35   CR     15/16   TR  1   CH  1   ST &E0 &56 &4A
BA   35   CR     15/16   TR  1   CH  1   ST &E0 &56 &4A
BA   35   CR   227/240   TR  1   CH  1   ST &E0 &00 &50
BA   35   CR     91/96   TR  1   CH  1   ST &E0 &00 &50
BA   35   CR   461/480   TR  1   CH  1   ST &E0 &44 &58
BA   35   CR     77/80   TR  1   CH  1   ST &E0 &44 &58
BA   35   CR   233/240   TR  1   CH  1   ST &E0 &11 &62
BA   35   CR   467/480   TR  1   CH  1   ST &E0 &11 &62
BA   35   CR   157/160   TR  1   CH  1   ST &E0 &72 &68
BA   35   CR     59/60   TR  1   CH  1   ST &E0 &72 &68
BA   35   CR     95/96   TR  1   CH  1   ST &E0 &00 &70
BA   35   CR     95/96   TR  1   CH  1   ST &E0 &00 &70
BA   35   CR   1+1/240   TR  1   CH  1   ST &E0 &4D &79
BA   35   CR   1+1/160   TR  1   CH  1   ST &E0 &4D &79
BA   35   CR   1+7/480   TR  1   CH  1   ST &E0 &7F &7F
BA   35   CR    1+1/60   TR  1   CH  1   ST &E0 &7F &7F
BA   35   CR  1+97/240   TR  1   CH  1   ST &E0 &0D &7F
BA   35   CR   1+13/32   TR  1   CH  1   ST &E0 &0D &7F
