format=1 tracks=3 division=240
# TRACK 0

BA    1   CR         0   TR  0   CH 16   Tempo 132
BA    1   CR         0   TR  0   CH 16   Time signature 4/4, clocks/mtick 24, crotchets/32ndnote 8
BA    1   CR         0   TR  0   CH 16   End of track

# TRACK 1

# BA    1   CR         0   TR  0   CH 16   Tempo 132
# BA    1   CR         0   TR  0   CH 16   Time signature 4/4, clocks/mtick 24, crotchets/32ndnote 8
BA   32   CR     3+1/2   TR  1   CH  1   NT  E-        2+39/80

BA   33   CR         0   TR  1   CH  1   NT  G#-       1+79/80
BA   33   CR       1/2   TR  1   CH  1   NT  E         1+39/80
BA   33   CR         1   TR  1   CH  1   NT  C'          79/80
BA   33   CR     1+1/2   TR  1   CH  1   NT  B           39/80
BA   33   CR         2   TR  1   CH  1   NT  A--       2+79/80
BA   33   CR         2   TR  1   CH  1   NT  A           79/80
BA   33   CR     2+1/2   TR  1   CH  1   NT  E-        2+39/80
BA   33   CR         3   TR  1   CH  1   NT  A-       1+61/120
BA   33   CR     3+1/2   TR  1   CH  1   NT  E         1+39/80
BA   33   CR     3+1/2   TR  1   CH  1   NT  C         1+1/120
BA   33   CR     3+1/2   TR  1   CH  1   NT  Bb-         39/80
BA   33   CR     3+1/2   TR  1   CH  1   NT  C'          39/80

BA   34   CR         0   TR  1   CH  1   NT  F           39/80
BA   34   CR         0   TR  1   CH  1   NT  C'          39/80
BA   34   CR       1/2   TR  1   CH  1   NT  F           19/80
BA   34   CR       1/2   TR  1   CH  1   NT  Bb-         39/80
BA   34   CR       1/2   TR  1   CH  1   NT  C'          39/80
BA   34   CR       1/2   TR  1   CH  1   NT  G           39/80
BA   34   CR       1/2   TR  1   CH  1   NT  G-          39/80
BA   34   CR       3/4   TR  1   CH  1   NT  A           19/80
BA   34   CR         1   TR  1   CH  1   NT  F-        2+79/80
BA   34   CR         1   TR  1   CH  1   NT  C'        1+79/80
BA   34   CR     1+1/2   TR  1   CH  1   NT  A-        2+1/120
BA   34   CR         2   TR  1   CH  1   NT  C        1+61/120
BA   34   CR         3   TR  1   CH  1   NT  F'          59/80
BA   34   CR     3+3/4   TR  1   CH  1   NT  E'          19/80

BA   35   CR         0   TR  1   CH  1   NT  F-        2+79/80
BA   35   CR         0   TR  1   CH  1   NT  E'          79/80
BA   35   CR       1/2   TR  1   CH  1   NT  Bb-       1+39/80
BA   35   CR         1   TR  1   CH  1   NT  D           39/80
BA   35   CR         1   TR  1   CH  1   NT  D'          79/80
BA   35   CR         2   TR  1   CH  1   NT  D           79/80
BA   35   CR         2   TR  1   CH  1   NT  Bb'         59/80
BA   35   CR     2+3/4   TR  1   CH  1   NT  A'          19/80
BA   35   CR         3   TR  1   CH  1   NT  F-          79/80
BA   35   CR         3   TR  1   CH  1   NT  A'          79/80
BA   35   CR     3+1/2   TR  1   CH  1   NT  E           39/80
BA   35   CR     3+1/2   TR  1   CH  1   NT  G'          39/80

BA   36   CR         0   TR  1   CH  1   NT  F'          79/80
BA   36   CR         0   TR  1   CH  1   NT  F-          79/80
BA   36   CR         0   TR  1   CH  1   NT  G-          79/80
BA   36   CR         0   TR  1   CH  1   NT  Bb-         79/80
BA   36   CR       1/2   TR  1   CH  1   NT  E'          39/80
BA   36   CR       1/2   TR  1   CH  1   NT  E           39/80
BA   36   CR         1   TR  1   CH  1   NT  Bb-       1+39/80
BA   36   CR         1   TR  1   CH  1   NT  D'          79/80
BA   36   CR         1   TR  1   CH  1   NT  F-        1+39/80
BA   36   CR         1   TR  1   CH  1   NT  G-        1+39/80
BA   36   CR     1+1/2   TR  1   CH  1   NT  C'          39/80
BA   36   CR     1+1/2   TR  1   CH  1   NT  E           39/80
BA   36   CR         2   TR  1   CH  1   NT  Bb        1+79/80
BA   36   CR     2+1/2   TR  1   CH  1   NT  A-          39/80
BA   36   CR         3   TR  1   CH  1   NT  C           39/80
BA   36   CR         3   TR  1   CH  1   NT  A           79/80
