format=0 tracks=1 division=96

BA 1075   CR   2+11/24   TR  0   CH  1   NT  E-        2+23/96   von=40
BA 1075   CR   2+11/12   TR  0   CH  1   NT  C            5/32   von=36
BA 1075   CR   3+37/96   TR  0   CH  1   NT  A--         17/96   von=34
BA 1075   CR   3+73/96   TR  0   CH  1   ST &B0 &40 &00
BA 1075   CR   3+73/96   TR  0   CH  1   ST &B0 &40 &00
BA 1075   CR   3+25/32   TR  0   CH  1   NT  E--       1+67/96   von=50

BA 1076   CR     13/96   TR  0   CH  1   ST &B0 &40 &00
BA 1076   CR     13/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1076   CR     25/96   TR  0   CH  1   NT  F#         1+1/96   von=65
BA 1076   CR     25/96   TR  0   CH  1   NT  A           65/96   von=58
BA 1076   CR      7/24   TR  0   CH  1   NT  D           47/48   von=47
BA 1076   CR   1+17/48   TR  0   CH  1   NT  B-            1/8   von=44
BA 1076   CR    2+1/96   TR  0   CH  1   NT  E-          17/96   von=9
BA 1076   CR   2+25/96   TR  0   CH  1   NT  A--       1+43/48   von=43
BA 1076   CR   2+43/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1076   CR   2+43/96   TR  0   CH  1   ST &B0 &40 &00
BA 1076   CR   2+83/96   TR  0   CH  1   ST &B0 &40 &00
BA 1076   CR   2+83/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1076   CR    3+1/24   TR  0   CH  1   NT  E           47/48   von=58
BA 1076   CR    3+1/16   TR  0   CH  1   NT  G         1+17/96   von=52
BA 1076   CR    3+7/96   TR  0   CH  1   NT  C           23/32   von=53
BA 1076   CR   3+25/32   TR  0   CH  1   NT  A-          13/96   von=43

BA 1077   CR     25/96   TR  0   CH  1   NT  E-        1+11/24   von=34
BA 1077   CR     61/96   TR  0   CH  1   NT  E--       1+43/48   von=48
BA 1077   CR     19/24   TR  0   CH  1   ST &B0 &40 &7F
BA 1077   CR     19/24   TR  0   CH  1   ST &B0 &40 &7F
BA 1077   CR   1+29/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1077   CR   1+29/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1077   CR    1+5/16   TR  0   CH  1   NT  D           35/48   von=55
BA 1077   CR   1+31/96   TR  0   CH  1   NT  F#          25/32   von=59
BA 1077   CR    2+5/96   TR  0   CH  1   NT  A-           5/48   von=52
BA 1077   CR   2+29/48   TR  0   CH  1   NT  E-          29/96   von=20
BA 1077   CR    3+1/32   TR  0   CH  1   NT  A--       1+91/96   von=37
BA 1077   CR    3+1/16   TR  0   CH  1   ST &B0 &40 &7F
BA 1077   CR    3+1/16   TR  0   CH  1   ST &B0 &40 &00
BA 1077   CR   3+19/24   TR  0   CH  1   NT  E           79/96   von=32
BA 1077   CR   3+77/96   TR  0   CH  1   ST &B0 &40 &00
BA 1077   CR   3+77/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1077   CR   3+77/96   TR  0   CH  1   NT  C           79/96   von=48
BA 1077   CR   3+41/48   TR  0   CH  1   NT  A-          37/48   von=34
BA 1077   CR     3+7/8   TR  0   CH  1   NT  G-          25/32   von=24

BA 1078   CR    1+1/16   TR  0   CH  1   NT  E-        4+13/96   von=37
BA 1078   CR   1+43/48   TR  0   CH  1   NT  E--       1+59/96   von=51
BA 1078   CR    2+1/24   TR  0   CH  1   ST &B0 &40 &00
BA 1078   CR    2+1/24   TR  0   CH  1   ST &B0 &40 &7F
BA 1078   CR   2+31/48   TR  0   CH  1   ST &B0 &40 &00
BA 1078   CR   2+31/48   TR  0   CH  1   ST &B0 &40 &7F
BA 1078   CR     2+3/4   TR  0   CH  1   NT  A-          73/96   von=49
BA 1078   CR   2+25/32   TR  0   CH  1   NT  D           67/96   von=36
BA 1078   CR   2+19/24   TR  0   CH  1   NT  F#          89/96   von=50
BA 1078   CR   2+13/16   TR  0   CH  1   NT  F#-           5/6   von=19

BA 1079   CR         0   TR  0   CH  1   ST &B0 &40 &7F
BA 1079   CR         0   TR  0   CH  1   ST &B0 &40 &7F
BA 1079   CR      5/48   TR  0   CH  1   NT  A--         1+7/8   von=33
BA 1079   CR     61/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1079   CR     61/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1079   CR     25/32   TR  0   CH  1   NT  E          1+1/12   von=41
BA 1079   CR     25/32   TR  0   CH  1   NT  G         1+13/32   von=42
BA 1079   CR     27/32   TR  0   CH  1   NT  A-         1+5/48   von=19
BA 1079   CR     41/48   TR  0   CH  1   NT  C          1+5/32   von=32
BA 1079   CR    2+1/24   TR  0   CH  1   NT  E-           7/32   von=27
BA 1079   CR   2+13/24   TR  0   CH  1   NT  D--         1+1/4   von=37
BA 1079   CR   2+19/32   TR  0   CH  1   ST &B0 &40 &00
BA 1079   CR   2+19/32   TR  0   CH  1   ST &B0 &40 &7F
BA 1079   CR   3+23/96   TR  0   CH  1   NT  G           91/96   von=45
BA 1079   CR   3+13/48   TR  0   CH  1   NT  E             5/6   von=40
BA 1079   CR    3+7/24   TR  0   CH  1   NT  A-          1+1/8   von=33
BA 1079   CR   3+29/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1079   CR   3+29/96   TR  0   CH  1   ST &B0 &40 &00
BA 1079   CR    3+5/16   TR  0   CH  1   NT  C           11/16   von=40

BA 1080   CR       3/8   TR  0   CH  1   NT  D--          7/24   von=31
BA 1080   CR     77/96   TR  0   CH  1   NT  G--       1+29/32   von=42
BA 1080   CR    1+1/48   TR  0   CH  1   ST &B0 &40 &00
BA 1080   CR    1+1/48   TR  0   CH  1   ST &B0 &40 &7F
BA 1080   CR   1+55/96   TR  0   CH  1   ST &B0 &40 &00
BA 1080   CR   1+55/96   TR  0   CH  1   ST &B0 &40 &00
BA 1080   CR   1+11/16   TR  0   CH  1   NT  D           1+1/6   von=48
BA 1080   CR   1+17/24   TR  0   CH  1   NT  B-          1+1/6   von=47
BA 1080   CR   1+17/24   TR  0   CH  1   NT  F#        1+19/48   von=40
BA 1080   CR   2+49/96   TR  0   CH  1   NT  G-          29/96   von=1
BA 1080   CR   3+17/48   TR  0   CH  1   NT  D--       1+77/96   von=57
BA 1080   CR   3+21/32   TR  0   CH  1   ST &B0 &40 &00
BA 1080   CR   3+21/32   TR  0   CH  1   ST &B0 &40 &00

BA 1081   CR     11/96   TR  0   CH  1   NT  E          1+1/12   von=49
BA 1081   CR     13/96   TR  0   CH  1   NT  C          1+1/48   von=68
BA 1081   CR     13/96   TR  0   CH  1   NT  G         1+13/96   von=67
BA 1081   CR     19/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1081   CR     19/96   TR  0   CH  1   ST &B0 &40 &00
BA 1081   CR     1+1/3   TR  0   CH  1   NT  A-          11/96   von=21
BA 1081   CR   1+17/24   TR  0   CH  1   ST &B0 &40 &00
BA 1081   CR   1+17/24   TR  0   CH  1   ST &B0 &40 &7F
BA 1081   CR   1+23/32   TR  0   CH  1   NT  G--       1+19/24   von=48
BA 1081   CR     2+1/8   TR  0   CH  1   ST &B0 &40 &00
BA 1081   CR     2+1/8   TR  0   CH  1   ST &B0 &40 &00
BA 1081   CR    2+9/16   TR  0   CH  1   NT  F#          31/32   von=26
BA 1081   CR   2+59/96   TR  0   CH  1   NT  D           89/96   von=30
BA 1081   CR   2+61/96   TR  0   CH  1   NT  B-          1+1/8

BA 1082   CR     25/96   TR  0   CH  1   NT  D--        1+7/96   von=45
BA 1082   CR     29/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1082   CR     29/96   TR  0   CH  1   ST &B0 &40 &00
BA 1082   CR     29/32   TR  0   CH  1   ST &B0 &40 &7F
BA 1082   CR     29/32   TR  0   CH  1   ST &B0 &40 &00
BA 1082   CR    1+1/12   TR  0   CH  1   NT  E           49/96   von=50
BA 1082   CR    1+3/32   TR  0   CH  1   NT  C           13/32
BA 1082   CR   1+43/48   TR  0   CH  1   NT  G-          11/96   von=38
BA 1082   CR   2+65/96   TR  0   CH  1   NT  G--         83/96   von=44
BA 1082   CR   2+37/48   TR  0   CH  1   ST &B0 &40 &00
BA 1082   CR   2+37/48   TR  0   CH  1   ST &B0 &40 &00
BA 1082   CR    3+3/16   TR  0   CH  1   ST &B0 &40 &00
BA 1082   CR    3+3/16   TR  0   CH  1   ST &B0 &40 &00
BA 1082   CR     3+3/8   TR  0   CH  1   NT  D           11/24   von=61
BA 1082   CR   3+13/32   TR  0   CH  1   NT  B-           7/32   von=27

BA 1083   CR      5/16   TR  0   CH  1   NT  F#-         17/96   von=22
BA 1083   CR     31/48   TR  0   CH  1   NT  G--         19/96   von=39
BA 1083   CR     11/12   TR  0   CH  1   ST &B0 &40 &00
BA 1083   CR     11/12   TR  0   CH  1   ST &B0 &40 &00
